race_id,track,total_laps,track_temp,pit_lane_time,base_lap_time,lap_band,temp_band,unique_sequence_count,two_stop_drivers,top_sequence,top_sequence_count,soft_share,medium_share,hard_share,soft_hard_share,medium_hard_share,hard_medium_share,medium_soft_share,soft_medium_share,is_challenge,challenge_score
R06508,Silverstone,47.0,34.0,23.8,83.2,mid,warm,6.0,0.0,HARD>SOFT,5.0,0.3,0.35,0.35,0.1,0.2,0.1,0.15,0.2,0,0.004024024134469297
R24525,Spa,43.0,23.0,23.6,81.7,mid_short,cool,11.0,9.0,HARD>MEDIUM,4.0,0.25,0.3,0.45,0.1,0.05,0.2,0.05,0.05,0,0.004023383689082877
R07480,Monaco,43.0,33.0,23.9,88.9,mid_short,warm,6.0,0.0,SOFT>HARD,5.0,0.4,0.3,0.3,0.25,0.1,0.15,0.2,0.15,0,0.004023339000187184
R00520,COTA,38.0,28.0,21.9,91.3,mid_short,mild,3.0,0.0,MEDIUM>HARD,8.0,0.35,0.4,0.25,0.35,0.4,0.25,0.0,0.0,0,0.0040231180044660595
R00118,Monaco,35.0,31.0,20.0,94.3,short,warm,4.0,0.0,MEDIUM>HARD,8.0,0.25,0.4,0.35,0.25,0.4,0.15,0.0,0.0,0,0.004022638463383356
R11251,Spa,35.0,34.0,21.5,89.8,short,warm,6.0,0.0,SOFT>MEDIUM,6.0,0.35,0.35,0.3,0.05,0.2,0.2,0.15,0.3,0,0.004021950590253786
R25774,Silverstone,51.0,23.0,22.8,82.4,mid,cool,9.0,5.0,HARD>MEDIUM,8.0,0.25,0.2,0.55,0.05,0.1,0.4,0.05,0.05,0,0.004021696903243608
R01851,COTA,32.0,30.0,21.8,84.9,short,mild,4.0,0.0,MEDIUM>HARD,9.0,0.3,0.45,0.25,0.3,0.45,0.15,0.0,0.0,0,0.004021319971071119
R20646,Bahrain,36.0,30.0,21.3,89.6,mid_short,mild,5.0,0.0,HARD>MEDIUM,6.0,0.2,0.35,0.45,0.2,0.2,0.3,0.15,0.0,0,0.004021216128490143
R09232,Monza,47.0,32.0,23.1,94.3,mid,warm,6.0,0.0,HARD>MEDIUM,4.0,0.35,0.3,0.35,0.2,0.15,0.2,0.15,0.15,0,0.00402120448754864
R24357,COTA,63.0,21.0,21.4,87.1,long,cool,9.0,5.0,HARD>SOFT,5.0,0.35,0.05,0.6,0.1,0.0,0.2,0.05,0.15,0,0.0040207700748653204
R09558,Monza,49.0,31.0,21.7,80.1,mid,warm,6.0,0.0,HARD>SOFT,7.0,0.25,0.3,0.45,0.05,0.05,0.1,0.25,0.2,0,0.0040205371773387585
R20475,Silverstone,55.0,27.0,23.1,88.9,mid,mild,6.0,0.0,HARD>SOFT,6.0,0.3,0.3,0.4,0.05,0.15,0.1,0.15,0.25,0,0.004020361559874665
R05170,Monaco,38.0,32.0,21.3,83.8,mid_short,warm,4.0,0.0,SOFT>HARD,6.0,0.3,0.3,0.4,0.3,0.3,0.3,0.0,0.0,0,0.004020311998569075
R27258,Silverstone,60.0,38.0,23.1,84.7,long,hot,10.0,5.0,HARD>MEDIUM,4.0,0.3,0.25,0.45,0.1,0.15,0.2,0.05,0.15,0,0.004020283119210854
R00693,COTA,27.0,30.0,20.8,86.9,short,mild,6.0,0.0,MEDIUM>HARD,9.0,0.25,0.5,0.25,0.2,0.45,0.2,0.05,0.05,0,0.004020209776196082
R13275,Monaco,46.0,28.0,23.5,89.1,mid,mild,6.0,0.0,MEDIUM>HARD,8.0,0.3,0.45,0.25,0.15,0.4,0.15,0.05,0.15,0,0.004019937139704994
R26617,Monaco,53.0,29.0,21.9,84.3,mid,mild,11.0,8.0,MEDIUM>SOFT,4.0,0.3,0.55,0.15,0.1,0.1,0.05,0.2,0.15,0,0.004019424564846751
R23228,Silverstone,66.0,36.0,21.0,86.2,long,warm,9.0,4.0,MEDIUM>SOFT,4.0,0.3,0.4,0.3,0.15,0.15,0.1,0.2,0.1,0,0.004019158418017332
R22022,Silverstone,69.0,24.0,21.9,91.4,long,cool,12.0,8.0,SOFT>MEDIUM,5.0,0.55,0.25,0.2,0.05,0.05,0.05,0.15,0.25,0,0.004019074003574991
R10658,Bahrain,46.0,34.0,23.6,80.3,mid,warm,6.0,0.0,HARD>MEDIUM,4.0,0.25,0.35,0.4,0.15,0.15,0.2,0.2,0.1,0,0.004018575592814112
R16523,Spa,38.0,28.0,22.9,80.2,mid_short,mild,6.0,0.0,SOFT>MEDIUM,6.0,0.35,0.45,0.2,0.05,0.2,0.05,0.25,0.3,0,0.004018470320847631
R12412,Spa,36.0,33.0,21.5,94.6,mid_short,warm,6.0,0.0,MEDIUM>SOFT,5.0,0.35,0.4,0.25,0.2,0.15,0.1,0.25,0.15,0,0.004018136142964007
R22650,Bahrain,51.0,37.0,23.5,90.3,mid,hot,7.0,2.0,SOFT>MEDIUM,5.0,0.4,0.2,0.4,0.15,0.05,0.2,0.15,0.25,0,0.004018124302909311
R18609,Monaco,54.0,32.0,20.3,80.7,mid,warm,6.0,0.0,SOFT>MEDIUM,7.0,0.5,0.2,0.3,0.15,0.15,0.2,0.05,0.35,0,0.004017972196062727
R20405,Spa,43.0,30.0,20.0,92.0,mid_short,mild,6.0,0.0,SOFT>MEDIUM,7.0,0.5,0.1,0.4,0.15,0.05,0.3,0.05,0.35,0,0.00401796374960785
R21768,Bahrain,64.0,19.0,21.0,94.7,long,cool,11.0,8.0,HARD>SOFT,4.0,0.3,0.25,0.45,0.05,0.1,0.15,0.0,0.1,0,0.004017803344807911
R14585,Monaco,53.0,34.0,22.4,89.3,mid,warm,6.0,0.0,MEDIUM>SOFT,6.0,0.2,0.4,0.4,0.05,0.1,0.15,0.3,0.15,0,0.004017656341524284
R27356,COTA,55.0,28.0,20.8,84.8,mid,mild,8.0,5.0,HARD>SOFT,4.0,0.35,0.15,0.5,0.15,0.15,0.15,0.0,0.1,0,0.004017160884537282
R22531,Bahrain,57.0,37.0,23.2,80.6,long,hot,8.0,4.0,SOFT>HARD,5.0,0.55,0.35,0.1,0.25,0.2,0.0,0.1,0.15,0,0.004017033145352956
R03721,Monza,36.0,28.0,20.3,85.8,mid_short,mild,4.0,0.0,SOFT>HARD,8.0,0.4,0.25,0.35,0.4,0.25,0.3,0.0,0.0,0,0.004016993525241542
R26541,Monza,47.0,28.0,23.8,82.8,mid,mild,10.0,5.0,HARD>MEDIUM,4.0,0.2,0.3,0.5,0.05,0.2,0.2,0.1,0.1,0,0.004016921237475485
R13426,Silverstone,49.0,30.0,22.8,94.3,mid,mild,6.0,0.0,HARD>SOFT,5.0,0.15,0.4,0.45,0.05,0.15,0.2,0.25,0.1,0,0.004016898317867259
R00651,Monaco,34.0,33.0,20.6,82.3,short,warm,4.0,0.0,MEDIUM>HARD,10.0,0.25,0.5,0.25,0.25,0.5,0.1,0.0,0.0,0,0.004016503957719573
R09446,Bahrain,40.0,29.0,22.4,88.8,mid_short,mild,6.0,0.0,HARD>SOFT,7.0,0.3,0.25,0.45,0.2,0.1,0.1,0.15,0.1,0,0.004016231974995206
R01326,COTA,40.0,28.0,21.3,85.3,mid_short,mild,2.0,0.0,MEDIUM>HARD,10.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0,0.004016185632990453
R14094,Monaco,54.0,31.0,21.4,92.3,mid,warm,6.0,0.0,MEDIUM>SOFT,6.0,0.35,0.45,0.2,0.2,0.15,0.05,0.3,0.15,0,0.0040160180100303885
R03052,Monaco,33.0,31.0,22.5,88.5,short,warm,4.0,0.0,MEDIUM>HARD,9.0,0.3,0.45,0.25,0.3,0.45,0.1,0.0,0.0,0,0.004015954027714465
R05466,COTA,35.0,28.0,21.9,85.7,short,mild,4.0,0.0,MEDIUM>HARD,8.0,0.35,0.4,0.25,0.35,0.4,0.05,0.0,0.0,0,0.004015794686473053
R29511,Silverstone,64.0,38.0,24.0,91.6,long,hot,11.0,5.0,HARD>MEDIUM,4.0,0.25,0.25,0.5,0.1,0.05,0.2,0.15,0.05,0,0.004015773186651465
R05295,Monza,36.0,29.0,21.6,91.2,mid_short,mild,3.0,0.0,SOFT>HARD,7.0,0.35,0.35,0.3,0.35,0.35,0.3,0.0,0.0,0,0.004015747752389958
R03279,Bahrain,25.0,31.0,21.8,92.3,short,warm,6.0,0.0,MEDIUM>HARD,6.0,0.3,0.4,0.3,0.05,0.3,0.1,0.1,0.25,0,0.0040156964524848725
R00149,Spa,26.0,30.0,20.9,90.9,short,mild,6.0,0.0,SOFT>MEDIUM,5.0,0.3,0.4,0.3,0.05,0.25,0.15,0.15,0.25,0,0.0040154178603590855
R24309,Silverstone,64.0,40.0,23.0,89.9,long,hot,10.0,9.0,SOFT>HARD,3.0,0.45,0.15,0.4,0.15,0.1,0.15,0.05,0.0,0,0.004014901517927619
R07838,Bahrain,37.0,34.0,23.9,88.7,mid_short,warm,6.0,0.0,HARD>SOFT,6.0,0.1,0.4,0.5,0.05,0.25,0.2,0.15,0.05,0,0.00401470650063299
R07978,COTA,49.0,32.0,23.2,82.7,mid,warm,6.0,0.0,MEDIUM>SOFT,6.0,0.1,0.45,0.45,0.05,0.15,0.3,0.3,0.05,0,0.0040145286836627435
R09018,Bahrain,36.0,33.0,21.3,89.2,mid_short,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.45,0.25,0.3,0.2,0.15,0.2,0.1,0.25,0,0.0040140487603508865
R05862,Silverstone,37.0,29.0,20.6,82.6,mid_short,mild,4.0,0.0,HARD>MEDIUM,8.0,0.2,0.3,0.5,0.2,0.3,0.4,0.0,0.0,0,0.004013852464727894
R10995,Monza,54.0,31.0,20.7,94.5,mid,warm,6.0,0.0,HARD>MEDIUM,6.0,0.3,0.3,0.4,0.25,0.2,0.3,0.1,0.05,0,0.00401379547025738
R22541,Suzuka,51.0,29.0,23.1,87.7,mid,mild,8.0,3.0,HARD>MEDIUM,6.0,0.2,0.3,0.5,0.15,0.15,0.3,0.1,0.0,0,0.004013734419604188
R06570,Monza,46.0,32.0,23.3,80.9,mid,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.35,0.35,0.3,0.1,0.25,0.1,0.1,0.25,0,0.004013672422739699
R01799,Silverstone,26.0,28.0,23.5,90.4,short,mild,6.0,0.0,MEDIUM>HARD,8.0,0.25,0.5,0.25,0.15,0.4,0.1,0.1,0.1,0,0.004013669583294259
R06638,Spa,50.0,29.0,21.9,81.4,mid,mild,6.0,0.0,MEDIUM>HARD,7.0,0.15,0.65,0.2,0.1,0.35,0.05,0.3,0.05,0,0.004012889472212874
R23514,COTA,70.0,37.0,22.7,83.3,long,hot,10.0,7.0,SOFT>MEDIUM,4.0,0.45,0.35,0.2,0.15,0.15,0.1,0.05,0.2,0,0.004012865827587315
R09870,Monza,51.0,31.0,20.0,91.3,mid,warm,6.0,0.0,HARD>MEDIUM,6.0,0.3,0.3,0.4,0.15,0.25,0.3,0.05,0.15,0,0.004012791460746199
R28708,Spa,55.0,26.0,22.3,93.8,mid,mild,8.0,4.0,MEDIUM>SOFT,5.0,0.3,0.35,0.35,0.05,0.1,0.1,0.25,0.1,0,0.004012691033741058
R00770,Bahrain,29.0,30.0,22.8,90.6,short,mild,4.0,0.0,MEDIUM>HARD,9.0,0.3,0.45,0.25,0.3,0.45,0.15,0.0,0.0,0,0.004012439270580825
R05907,Suzuka,31.0,29.0,20.3,80.7,short,mild,4.0,0.0,MEDIUM>HARD,11.0,0.2,0.55,0.25,0.2,0.55,0.05,0.0,0.0,0,0.00401212264535802
R21175,Spa,55.0,33.0,22.8,88.1,mid,warm,10.0,6.0,MEDIUM>HARD,3.0,0.35,0.3,0.35,0.15,0.15,0.15,0.05,0.15,0,0.004012051986690712
R16304,Monza,51.0,31.0,20.7,85.3,mid,warm,6.0,0.0,SOFT>MEDIUM,6.0,0.4,0.25,0.35,0.1,0.15,0.2,0.1,0.3,0,0.00401194735486758
R05627,Bahrain,29.0,31.0,21.5,84.7,short,warm,5.0,0.0,MEDIUM>HARD,7.0,0.25,0.35,0.4,0.15,0.35,0.1,0.0,0.1,0,0.004011606018199373
R10929,Monaco,53.0,34.0,20.5,93.6,mid,warm,6.0,0.0,MEDIUM>SOFT,7.0,0.3,0.4,0.3,0.25,0.05,0.2,0.35,0.05,0,0.00401144767901814
R29138,Monaco,67.0,28.0,20.2,89.4,long,mild,9.0,5.0,MEDIUM>SOFT,8.0,0.25,0.5,0.25,0.0,0.1,0.1,0.4,0.05,0,0.00401120549583475
R05896,Silverstone,27.0,29.0,20.1,81.0,short,mild,6.0,0.0,HARD>MEDIUM,9.0,0.25,0.1,0.65,0.05,0.05,0.45,0.05,0.2,0,0.00401067226674028
R12715,Bahrain,47.0,34.0,22.4,91.6,mid,warm,6.0,0.0,MEDIUM>HARD,5.0,0.35,0.35,0.3,0.15,0.25,0.15,0.1,0.2,0,0.004010459218872049
R08361,Suzuka,54.0,34.0,22.9,81.0,mid,warm,6.0,0.0,SOFT>MEDIUM,7.0,0.5,0.3,0.2,0.15,0.25,0.1,0.05,0.35,0,0.004010361895280124
R15917,Monza,49.0,33.0,21.7,90.5,mid,warm,6.0,0.0,SOFT>MEDIUM,6.0,0.45,0.25,0.3,0.15,0.1,0.25,0.15,0.3,0,0.004010347284489231
R14092,Suzuka,49.0,30.0,22.7,94.3,mid,mild,5.0,0.0,HARD>MEDIUM,5.0,0.2,0.35,0.45,0.2,0.2,0.25,0.15,0.0,0,0.004009710416664145
R04921,Suzuka,30.0,30.0,22.4,92.0,short,mild,4.0,0.0,SOFT>HARD,6.0,0.3,0.3,0.4,0.3,0.3,0.2,0.0,0.0,0,0.004009626938562313
R18094,Bahrain,55.0,33.0,23.5,87.0,mid,warm,5.0,0.0,HARD>SOFT,6.0,0.5,0.05,0.45,0.3,0.05,0.15,0.0,0.2,0,0.0040093592791079985
R15186,Monza,43.0,33.0,20.4,91.7,mid_short,warm,6.0,0.0,SOFT>MEDIUM,6.0,0.4,0.25,0.35,0.1,0.1,0.15,0.15,0.3,0,0.004009051254363187
R23213,Spa,42.0,42.0,23.9,84.2,mid_short,hot,11.0,8.0,SOFT>MEDIUM,3.0,0.35,0.25,0.4,0.1,0.1,0.05,0.1,0.15,0,0.0040085840152506306
R02994,COTA,31.0,33.0,21.1,87.7,short,warm,4.0,0.0,MEDIUM>HARD,6.0,0.3,0.3,0.4,0.3,0.3,0.15,0.0,0.0,0,0.004008020317738652
R10392,Monaco,52.0,30.0,21.9,94.5,mid,mild,6.0,0.0,HARD>MEDIUM,6.0,0.45,0.1,0.45,0.2,0.05,0.3,0.05,0.25,0,0.004007750274015623
R10472,Spa,40.0,27.0,23.7,90.5,mid_short,mild,6.0,0.0,MEDIUM>SOFT,8.0,0.35,0.55,0.1,0.15,0.15,0.05,0.4,0.2,0,0.004007548954230351
R02984,Monaco,40.0,28.0,20.6,83.4,mid_short,mild,2.0,0.0,MEDIUM>HARD,12.0,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.0,0,0.004007411966507275
R21474,COTA,44.0,32.0,23.4,85.6,mid_short,warm,11.0,5.0,HARD>SOFT,4.0,0.2,0.35,0.45,0.05,0.1,0.15,0.15,0.1,0,0.0040071393866285224
R02788,Spa,36.0,32.0,22.3,85.7,mid_short,warm,4.0,0.0,MEDIUM>HARD,8.0,0.35,0.4,0.25,0.35,0.4,0.2,0.0,0.0,0,0.004006599051425062
R04875,COTA,37.0,32.0,23.3,81.4,mid_short,warm,4.0,0.0,MEDIUM>HARD,8.0,0.35,0.4,0.25,0.35,0.4,0.2,0.0,0.0,0,0.004006563969292882
R01795,Monaco,32.0,32.0,22.1,87.9,short,warm,3.0,0.0,MEDIUM>HARD,10.0,0.4,0.5,0.1,0.4,0.5,0.1,0.0,0.0,0,0.0040064891893938645
R19938,Suzuka,42.0,31.0,20.3,91.5,mid_short,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.45,0.25,0.3,0.2,0.2,0.05,0.05,0.25,0,0.004006355845924071
R11004,Silverstone,55.0,27.0,21.2,90.8,mid,mild,6.0,0.0,SOFT>MEDIUM,5.0,0.3,0.3,0.4,0.05,0.1,0.25,0.2,0.25,0,0.004006317570201831
R24287,Spa,40.0,39.0,23.5,88.9,mid_short,hot,11.0,8.0,MEDIUM>HARD,4.0,0.2,0.45,0.35,0.1,0.2,0.05,0.15,0.05,0,0.0040055884569156494
R12904,COTA,50.0,34.0,22.1,83.4,mid,warm,6.0,0.0,MEDIUM>SOFT,6.0,0.35,0.45,0.2,0.15,0.15,0.15,0.3,0.2,0,0.004005461090006221
R00112,COTA,25.0,31.0,21.4,84.8,short,warm,6.0,0.0,MEDIUM>HARD,7.0,0.2,0.45,0.35,0.1,0.35,0.2,0.1,0.1,0,0.004004854137917137
R13185,Spa,45.0,27.0,23.7,85.4,mid_short,mild,6.0,0.0,SOFT>HARD,5.0,0.35,0.35,0.3,0.25,0.15,0.1,0.2,0.1,0,0.00400453529696671
R01649,Bahrain,28.0,28.0,22.6,95.0,short,mild,5.0,0.0,MEDIUM>HARD,7.0,0.4,0.35,0.25,0.25,0.35,0.05,0.0,0.15,0,0.004004026538685213
R10865,Suzuka,51.0,33.0,22.2,89.3,mid,warm,6.0,0.0,HARD>MEDIUM,6.0,0.25,0.3,0.45,0.2,0.15,0.3,0.15,0.05,0,0.004003751115697199
R16480,Bahrain,36.0,34.0,23.9,81.0,mid_short,warm,6.0,0.0,HARD>MEDIUM,7.0,0.25,0.25,0.5,0.1,0.1,0.35,0.15,0.15,0,0.004003103439450125
R23906,Monaco,60.0,33.0,21.9,85.6,long,warm,8.0,3.0,MEDIUM>HARD,6.0,0.4,0.35,0.25,0.25,0.3,0.1,0.0,0.1,0,0.0040028928813987084
R27734,Bahrain,59.0,28.0,20.9,84.2,long,mild,9.0,5.0,HARD>SOFT,4.0,0.25,0.25,0.5,0.0,0.15,0.2,0.0,0.2,0,0.004002876723312133
R04682,Bahrain,37.0,29.0,23.3,82.9,mid_short,mild,3.0,0.0,HARD>MEDIUM,9.0,0.15,0.4,0.45,0.15,0.4,0.45,0.0,0.0,0,0.004002783529757471
R02408,Spa,37.0,28.0,21.6,80.4,mid_short,mild,3.0,0.0,HARD>MEDIUM,10.0,0.4,0.1,0.5,0.4,0.1,0.5,0.0,0.0,0,0.004002716801857702
R00546,Monaco,38.0,28.0,23.2,87.7,mid_short,mild,3.0,0.0,MEDIUM>HARD,11.0,0.15,0.55,0.3,0.15,0.55,0.3,0.0,0.0,0,0.004002702021056013
R17541,Monza,54.0,32.0,20.8,91.8,mid,warm,6.0,0.0,MEDIUM>SOFT,7.0,0.3,0.45,0.25,0.1,0.1,0.1,0.35,0.2,0,0.00400237489999217
R20175,COTA,40.0,28.0,20.1,90.4,mid_short,mild,6.0,0.0,MEDIUM>SOFT,6.0,0.25,0.45,0.3,0.1,0.15,0.1,0.3,0.15,0,0.004001997827887819
R17596,Suzuka,40.0,33.0,21.8,84.3,mid_short,warm,6.0,0.0,SOFT>MEDIUM,7.0,0.45,0.2,0.35,0.1,0.05,0.15,0.15,0.35,0,0.004001933162050966
R14647,Bahrain,52.0,30.0,23.2,85.5,mid,mild,6.0,0.0,HARD>MEDIUM,7.0,0.25,0.3,0.45,0.1,0.25,0.35,0.05,0.15,0,0.004001858132957642
R16706,Bahrain,50.0,31.0,21.0,90.5,mid,warm,6.0,0.0,MEDIUM>SOFT,5.0,0.35,0.3,0.35,0.1,0.05,0.15,0.25,0.25,0,0.004001315316200156
R14917,COTA,51.0,30.0,23.3,82.6,mid,mild,5.0,0.0,MEDIUM>HARD,6.0,0.3,0.3,0.4,0.1,0.3,0.15,0.0,0.2,0,0.00400095040771946
R07320,Spa,50.0,28.0,20.4,84.5,mid,mild,6.0,0.0,HARD>SOFT,6.0,0.35,0.25,0.4,0.15,0.15,0.1,0.1,0.2,0,0.004000878875052376
R08862,Silverstone,48.0,27.0,21.5,83.9,mid,mild,6.0,0.0,MEDIUM>HARD,6.0,0.25,0.45,0.3,0.15,0.3,0.05,0.15,0.1,0,0.004000799464130342
R29679,Monaco,62.0,28.0,22.4,86.0,long,mild,11.0,8.0,MEDIUM>HARD,4.0,0.25,0.55,0.2,0.05,0.2,0.05,0.15,0.1,0,0.004000624719391646
R28833,Monaco,54.0,24.0,23.1,87.1,mid,cool,7.0,1.0,SOFT>HARD,6.0,0.4,0.25,0.35,0.3,0.15,0.15,0.1,0.1,0,0.003999853324208501
R02977,Spa,27.0,30.0,21.7,86.6,short,mild,5.0,0.0,HARD>MEDIUM,8.0,0.2,0.3,0.5,0.15,0.3,0.4,0.0,0.05,0,0.0039997883430128115
R06066,Silverstone,51.0,30.0,20.6,84.8,mid,mild,6.0,0.0,MEDIUM>HARD,7.0,0.15,0.5,0.35,0.05,0.35,0.15,0.15,0.1,0,0.003999644554670768
R24025,COTA,42.0,20.0,21.6,85.6,mid_short,cool,11.0,5.0,SOFT>HARD,4.0,0.45,0.25,0.3,0.2,0.05,0.1,0.05,0.15,0,0.003999287318499709
R04729,Silverstone,38.0,30.0,20.4,87.2,mid_short,mild,3.0,0.0,HARD>MEDIUM,8.0,0.3,0.3,0.4,0.3,0.3,0.4,0.0,0.0,0,0.003999064762935618
R21177,COTA,70.0,38.0,22.0,81.8,long,hot,13.0,11.0,MEDIUM>HARD>MEDIUM,3.0,0.25,0.5,0.25,0.1,0.1,0.05,0.05,0.05,0,0.003998803311529105
R21808,Suzuka,48.0,32.0,23.7,87.3,mid,warm,11.0,8.0,HARD>SOFT,4.0,0.35,0.3,0.35,0.15,0.2,0.05,0.0,0.0,0,0.003998177925521873
R17765,Bahrain,46.0,32.0,20.2,88.5,mid,warm,6.0,0.0,MEDIUM>HARD,5.0,0.3,0.45,0.25,0.2,0.25,0.1,0.2,0.1,0,0.003998111693791863
R12113,Monza,51.0,34.0,23.5,93.0,mid,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.35,0.25,0.4,0.1,0.2,0.25,0.05,0.25,0,0.003997872007411367
R24662,Monaco,67.0,28.0,21.6,84.9,long,mild,10.0,7.0,SOFT>MEDIUM,5.0,0.6,0.2,0.2,0.15,0.1,0.05,0.0,0.25,0,0.003997852802580747
R02836,Spa,37.0,32.0,20.8,86.4,mid_short,warm,3.0,0.0,MEDIUM>HARD,9.0,0.15,0.45,0.4,0.15,0.45,0.4,0.0,0.0,0,0.003997845662855608
R19711,Silverstone,43.0,33.0,23.3,90.6,mid_short,warm,6.0,0.0,HARD>SOFT,6.0,0.35,0.25,0.4,0.15,0.15,0.1,0.1,0.2,0,0.003997666161675579
R14142,Monza,48.0,29.0,21.7,92.6,mid,mild,6.0,0.0,SOFT>MEDIUM,5.0,0.45,0.3,0.25,0.2,0.1,0.1,0.2,0.25,0,0.003997399964258177
R08969,Bahrain,52.0,31.0,20.2,91.1,mid,warm,6.0,0.0,HARD>SOFT,5.0,0.3,0.3,0.4,0.2,0.2,0.15,0.1,0.1,0,0.003997031066582177
R11227,Monza,49.0,28.0,22.0,84.6,mid,mild,6.0,0.0,SOFT>MEDIUM,7.0,0.5,0.2,0.3,0.15,0.05,0.15,0.15,0.35,0,0.003996751758521852
R03507,Silverstone,34.0,30.0,21.5,81.2,short,mild,4.0,0.0,SOFT>HARD,7.0,0.35,0.2,0.45,0.35,0.2,0.25,0.0,0.0,0,0.0039966596902975896
R14018,Monaco,49.0,30.0,21.2,85.0,mid,mild,5.0,0.0,SOFT>MEDIUM,6.0,0.4,0.15,0.45,0.1,0.15,0.25,0.0,0.3,0,0.0039966269482383885
R29303,COTA,69.0,22.0,22.4,90.3,long,cool,10.0,8.0,MEDIUM>HARD,4.0,0.3,0.45,0.25,0.15,0.2,0.05,0.1,0.0,0,0.003996387039032147
R25788,Silverstone,50.0,37.0,21.1,82.3,mid,hot,12.0,6.0,HARD>MEDIUM,5.0,0.25,0.3,0.45,0.1,0.15,0.25,0.05,0.1,0,0.00399612715145145
R14030,COTA,55.0,31.0,20.9,82.3,mid,warm,6.0,0.0,SOFT>MEDIUM,5.0,0.5,0.25,0.25,0.25,0.15,0.2,0.1,0.25,0,0.003995764390316327
R05762,Monaco,27.0,31.0,23.8,88.3,short,warm,6.0,0.0,SOFT>HARD,5.0,0.4,0.3,0.3,0.25,0.2,0.15,0.1,0.15,0,0.003995740347735385
R07862,COTA,53.0,34.0,21.5,82.0,mid,warm,6.0,0.0,MEDIUM>SOFT,6.0,0.15,0.4,0.45,0.1,0.1,0.25,0.3,0.05,0,0.003995312715647707
R16254,Silverstone,52.0,32.0,22.7,85.8,mid,warm,6.0,0.0,HARD>MEDIUM,5.0,0.35,0.3,0.35,0.25,0.05,0.25,0.25,0.1,0,0.003995153102073174
R04370,Silverstone,37.0,31.0,20.9,83.6,mid_short,warm,3.0,0.0,MEDIUM>HARD,9.0,0.3,0.45,0.25,0.3,0.45,0.25,0.0,0.0,0,0.003994864829428825
R14169,Bahrain,42.0,33.0,23.2,89.9,mid_short,warm,6.0,0.0,HARD>MEDIUM,5.0,0.15,0.4,0.45,0.1,0.2,0.25,0.2,0.05,0,0.003994816853666763
R22845,COTA,48.0,37.0,22.2,84.8,mid,hot,9.0,4.0,HARD>SOFT,5.0,0.1,0.35,0.55,0.05,0.15,0.2,0.15,0.0,0,0.003994801846500243
R22485,COTA,61.0,27.0,21.6,85.1,long,mild,10.0,7.0,HARD>SOFT,3.0,0.25,0.3,0.45,0.1,0.1,0.15,0.15,0.0,0,0.003994741768140825
R16378,COTA,55.0,27.0,21.5,85.5,mid,mild,6.0,0.0,HARD>MEDIUM,6.0,0.2,0.45,0.35,0.15,0.25,0.3,0.2,0.05,0,0.003994249612953883
R07882,Spa,45.0,30.0,21.2,90.3,mid_short,mild,5.0,0.0,HARD>SOFT,7.0,0.3,0.2,0.5,0.15,0.2,0.15,0.0,0.15,0,0.003993677089900411
R29086,COTA,57.0,20.0,23.4,83.6,long,cool,10.0,8.0,MEDIUM>SOFT,4.0,0.35,0.3,0.35,0.15,0.1,0.05,0.2,0.0,0,0.003993352416698176
R04177,Suzuka,26.0,33.0,21.9,92.0,short,warm,6.0,0.0,SOFT>MEDIUM,6.0,0.4,0.3,0.3,0.1,0.15,0.15,0.15,0.3,0,0.003993330296226312
R13213,Suzuka,38.0,34.0,20.3,90.8,mid_short,warm,6.0,0.0,HARD>MEDIUM,8.0,0.35,0.15,0.5,0.1,0.05,0.4,0.1,0.25,0,0.003993292831348153
R17371,Silverstone,35.0,30.0,21.0,81.9,short,mild,6.0,0.0,SOFT>HARD,7.0,0.5,0.25,0.25,0.35,0.15,0.1,0.1,0.15,0,0.003993155681287489
R17969,Spa,45.0,34.0,22.6,91.6,mid_short,warm,6.0,0.0,MEDIUM>HARD,6.0,0.2,0.55,0.25,0.1,0.3,0.05,0.25,0.1,0,0.003992931411177829
R07959,Silverstone,44.0,28.0,21.6,93.6,mid_short,mild,6.0,0.0,SOFT>HARD,5.0,0.4,0.3,0.3,0.25,0.05,0.2,0.25,0.15,0,0.003992745192890843
R00527,Monza,40.0,28.0,22.3,88.2,mid_short,mild,2.0,0.0,MEDIUM>HARD,12.0,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.0,0,0.003992646380573004
R15039,Spa,55.0,30.0,22.2,84.0,mid,mild,6.0,0.0,MEDIUM>HARD,8.0,0.15,0.65,0.2,0.1,0.4,0.1,0.25,0.05,0,0.003992445554958727
R04184,Spa,31.0,32.0,22.2,81.4,short,warm,4.0,0.0,HARD>SOFT,7.0,0.15,0.35,0.5,0.15,0.35,0.15,0.0,0.0,0,0.003992322138262968
R29141,Monza,49.0,34.0,22.0,85.2,mid,warm,9.0,6.0,HARD>MEDIUM,5.0,0.2,0.4,0.4,0.0,0.15,0.25,0.2,0.0,0,0.003991449152684159
